QUANTITY                                ,PRODUCT_ID ,LOCATION_ID,BARCODE             ,PRODUCT_CODE        ,LOCATION_DESC                                               
----------------------------------------,-----------,-----------,--------------------,--------------------,------------------------------------------------------------
                                  1.0000,-2147483597,001        ,1110000095278       ,02000000414901      ,KAMPANYA DEPO                                               
                                  3.0000,-2147483565,001        ,8890000934618       ,02004100400216      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483564,001        ,8890000934663       ,02004100400221      ,KAMPANYA DEPO                                               
                                  4.0000,-2147483562,001        ,8890000935004       ,02004100400316      ,KAMPANYA DEPO                                               
                                  2.0000,-2147483560,001        ,8890000935059       ,02004100400321      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483557,001        ,8890000935448       ,02004100400421      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483556,001        ,8890000935455       ,02004100400422      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483528,001        ,8890000949827       ,02004100405416      ,KAMPANYA DEPO                                               
                                  3.0000,-2147483519,001        ,8890000950267       ,02004100405521      ,KAMPANYA DEPO                                               
                                  2.0000,-2147483509,001        ,8890000967371       ,02004100411216      ,KAMPANYA DEPO                                               
                                  2.0000,-2147483502,001        ,8890000973662       ,02004100413021      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483452,008        ,7630000018762       ,02004600418601      ,SHOWROOM                                                    
                                  1.0000,-2147483446,008        ,7630000018854       ,02004600418704      ,SHOWROOM                                                    
                                  1.0000,-2147483410,008        ,7630000010551       ,02005200417410      ,SHOWROOM                                                    
                                  1.0000,-2147483405,008        ,7630000012579       ,02005200417700      ,SHOWROOM                                                    
                                  1.0000,-2147483404,008        ,7630000018533       ,02005200417701      ,SHOWROOM                                                    
                                  1.0000,-2147483403,008        ,7630000018540       ,02005200417702      ,SHOWROOM                                                    
                                  1.0000,-2147483402,008        ,7630000018816       ,02005200418001      ,SHOWROOM                                                    
                                  1.0000,-2147483400,008        ,7630000018830       ,02005200418010      ,SHOWROOM                                                    
                                  1.0000,-2147483384,008        ,7630000029720       ,02008900419303      ,SHOWROOM                                                    
                                  1.0000,-2147483361,008        ,7630000012982       ,0200KT00417320      ,SHOWROOM                                                    
                                  1.0000,-2147483353,008        ,7630000018878       ,0200TB004187TL2     ,SHOWROOM                                                    
                                  1.0000,-2147483346,001        ,7630000043276       ,02010900420214      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483344,008        ,7630000043368       ,02011100419931      ,SHOWROOM                                                    
                                  1.0000,-2147483339,008        ,7630000018670       ,02025100418109      ,SHOWROOM                                                    
                                  1.0000,-2147483330,008        ,7630000014856       ,020257004178016     ,SHOWROOM                                                    
                                  1.0000,-2147483327,008        ,7630000018656       ,02025800418318      ,SHOWROOM                                                    
                                  1.0000,-2147483309,008        ,7630000010582       ,02046B00417604      ,SHOWROOM                                                    
                                  1.0000,-2147483293,001        ,8870000579613       ,02400000400309      ,KAMPANYA DEPO                                               
                                  3.0000,-2147483292,001        ,8870000579682       ,02400000400316      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483289,001        ,8870000580008       ,02400000400409      ,KAMPANYA DEPO                                               
                                  1.0000,-2147483288,001        ,8870000580077       ,02400000400416      ,KAMPANYA DEPO                                               
                                  4.0000,-2147483275,001        ,8870000600676       ,02400000407709      ,KAMPANYA DEPO                                               
                                 95.0000,-2147483238,002        ,8880000000413       ,03000000010201      ,MAMUL DEPO                                                  
                                   .0000,-2147483238,005        ,8880000000413       ,03000000010201      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147483238,009        ,8880000000413       ,03000000010201      ,PETEK RUSS                                                  
                                   .0000,-2147483238,003        ,8880000000413       ,03000000010201      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483238,010        ,8880000000413       ,03000000010201      ,UKRAYNA DEPO                                                
                                  7.0000,-2147483238,022        ,8880000000413       ,03000000010201      ,ANNA BABOK                                                  
                                   .0000,-2147483235,009        ,7630000001658       ,030000000102222     ,PETEK RUSS                                                  
                                  3.0000,-2147483235,002        ,7630000001658       ,030000000102222     ,MAMUL DEPO                                                  
                                 26.0000,-2147483232,002        ,8880000002752       ,03000000010801      ,MAMUL DEPO                                                  
                                   .0000,-2147483232,010        ,8880000002752       ,03000000010801      ,UKRAYNA DEPO                                                
                                   .0000,-2147483232,003        ,8880000002752       ,03000000010801      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483232,005        ,8880000002752       ,03000000010801      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147483232,008        ,8880000002752       ,03000000010801      ,SHOWROOM                                                    
                                  2.0000,-2147483232,022        ,8880000002752       ,03000000010801      ,ANNA BABOK                                                  
                                   .0000,-2147483225,005        ,8880000004312       ,03000000011201      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147483225,010        ,8880000004312       ,03000000011201      ,UKRAYNA DEPO                                                
                                 74.0000,-2147483225,002        ,8880000004312       ,03000000011201      ,MAMUL DEPO                                                  
                                 30.0000,-2147483224,002        ,8880000004701       ,03000000011301      ,MAMUL DEPO                                                  
                                   .0000,-2147483224,009        ,8880000004701       ,03000000011301      ,PETEK RUSS                                                  
                                  1.0000,-2147483223,001        ,7630000001672       ,030000000113222     ,KAMPANYA DEPO                                               
                                 19.0000,-2147483216,002        ,8880000007436       ,03000000012001      ,MAMUL DEPO                                                  
                                   .0000,-2147483216,009        ,8880000007436       ,03000000012001      ,PETEK RUSS                                                  
                                   .0000,-2147483216,010        ,8880000007436       ,03000000012001      ,UKRAYNA DEPO                                                
                                   .0000,-2147483216,003        ,8880000007436       ,03000000012001      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483216,005        ,8880000007436       ,03000000012001      ,KAZAKÝSTAN DEPO                                             
                                  6.0000,-2147483216,022        ,8880000007436       ,03000000012001      ,ANNA BABOK                                                  
                                   .0000,-2147483213,009        ,7630000001696       ,030000000120222     ,PETEK RUSS                                                  
                                   .0000,-2147483213,002        ,7630000001696       ,030000000120222     ,MAMUL DEPO                                                  
                                  9.0000,-2147483212,002        ,8880000007825       ,03000000012101      ,MAMUL DEPO                                                  
                                   .0000,-2147483212,005        ,8880000007825       ,03000000012101      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147483202,009        ,8880000010559       ,03000000012901      ,PETEK RUSS                                                  
                                   .0000,-2147483199,009        ,8880000010948       ,03000000013101      ,PETEK RUSS                                                  
                                   .0000,-2147483199,003        ,8880000010948       ,03000000013101      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483199,022        ,8880000010948       ,03000000013101      ,ANNA BABOK                                                  
                                  2.0000,-2147483199,002        ,8880000010948       ,03000000013101      ,MAMUL DEPO                                                  
                                   .0000,-2147483196,002        ,7630000001702       ,030000000131222     ,MAMUL DEPO                                                  
                                   .0000,-2147483196,001        ,7630000001702       ,030000000131222     ,KAMPANYA DEPO                                               
                                   .0000,-2147483196,009        ,7630000001702       ,030000000131222     ,PETEK RUSS                                                  
                                   .0000,-2147483193,003        ,8880000012508       ,03000000013501      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483193,010        ,8880000012508       ,03000000013501      ,UKRAYNA DEPO                                                
                                   .0000,-2147483193,005        ,8880000012508       ,03000000013501      ,KAZAKÝSTAN DEPO                                             
                                  6.0000,-2147483193,022        ,8880000012508       ,03000000013501      ,ANNA BABOK                                                  
                                 76.0000,-2147483193,002        ,8880000012508       ,03000000013501      ,MAMUL DEPO                                                  
                                   .0000,-2147483190,002        ,8880000013284       ,03000000013701      ,MAMUL DEPO                                                  
                                  3.0000,-2147483190,022        ,8880000013284       ,03000000013701      ,ANNA BABOK                                                  
                                   .0000,-2147483190,005        ,8880000013284       ,03000000013701      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147483190,009        ,8880000013284       ,03000000013701      ,PETEK RUSS                                                  
                                  1.0000,-2147483186,001        ,8880000013710       ,03000000013805      ,KAMPANYA DEPO                                               
                                 24.0000,-2147483184,002        ,8880000014458       ,03000000014001      ,MAMUL DEPO                                                  
                                   .0000,-2147483184,009        ,8880000014458       ,03000000014001      ,PETEK RUSS                                                  
                                  2.0000,-2147483184,030        ,8880000014458       ,03000000014001      ,TAKIMLIK DEPOSU                                             
                                  1.0000,-2147483179,001        ,8880000015233       ,03000000014201      ,KAMPANYA DEPO                                               
                                  5.0000,-2147483175,002        ,7630000019134       ,030000000142222     ,MAMUL DEPO                                                  
                                  9.0000,-2147483174,002        ,8880000015622       ,03000000014301      ,MAMUL DEPO                                                  
                                   .0000,-2147483174,022        ,8880000015622       ,03000000014301      ,ANNA BABOK                                                  
                                  1.0000,-2147483174,008        ,8880000015622       ,03000000014301      ,SHOWROOM                                                    
                                 26.0000,-2147483161,002        ,8880000024983       ,03000000016901      ,MAMUL DEPO                                                  
                                  1.0000,-2147483161,001        ,8880000024983       ,03000000016901      ,KAMPANYA DEPO                                               
                                   .0000,-2147483155,001        ,8880000028493       ,03000000017901      ,KAMPANYA DEPO                                               
                                 38.0000,-2147483155,002        ,8880000028493       ,03000000017901      ,MAMUL DEPO                                                  
                                  2.0000,-2147483155,008        ,8880000028493       ,03000000017901      ,SHOWROOM                                                    
                                   .0000,-2147483155,003        ,8880000028493       ,03000000017901      ,BULGARÝSTAN DEPO                                            
                                  1.0000,-2147483155,023        ,8880000028493       ,03000000017901      ,HEDÝYELÝK ÜRÜN DEPOSU                                       
                                  5.0000,-2147483144,002        ,8870000673120       ,03000000019801      ,MAMUL DEPO                                                  
                                 68.0000,-2147483143,002        ,1110000042111       ,03000000019901      ,MAMUL DEPO                                                  
                                   .0000,-2147483143,022        ,1110000042111       ,03000000019901      ,ANNA BABOK                                                  
                                   .0000,-2147483143,003        ,1110000042111       ,03000000019901      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483143,010        ,1110000042111       ,03000000019901      ,UKRAYNA DEPO                                                
                                   .0000,-2147483140,009        ,8880000035514       ,03000000020001      ,PETEK RUSS                                                  
                                   .0000,-2147483140,005        ,8880000035514       ,03000000020001      ,KAZAKÝSTAN DEPO                                             
                                 14.0000,-2147483140,022        ,8880000035514       ,03000000020001      ,ANNA BABOK                                                  
                                   .0000,-2147483140,002        ,8880000035514       ,03000000020001      ,MAMUL DEPO                                                  
                                  1.0000,-2147483133,002        ,7630000001801       ,030000000203222     ,MAMUL DEPO                                                  
                                  1.0000,-2147483132,008        ,8880000037075       ,03000000020401      ,SHOWROOM                                                    
                                  1.0000,-2147483129,010        ,8880000037464       ,03000000020501      ,UKRAYNA DEPO                                                
                                   .0000,-2147483129,003        ,8880000037464       ,03000000020501      ,BULGARÝSTAN DEPO                                            
                                 13.0000,-2147483129,002        ,8880000037464       ,03000000020501      ,MAMUL DEPO                                                  
                                 33.0000,-2147483123,002        ,8880000039413       ,03000000021101      ,MAMUL DEPO                                                  
                                   .0000,-2147483123,003        ,8880000039413       ,03000000021101      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483123,010        ,8880000039413       ,03000000021101      ,UKRAYNA DEPO                                                
                                  2.0000,-2147483123,008        ,8880000039413       ,03000000021101      ,SHOWROOM                                                    
                                   .0000,-2147483123,005        ,8880000039413       ,03000000021101      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147483123,022        ,8880000039413       ,03000000021101      ,ANNA BABOK                                                  
                                   .0000,-2147483114,010        ,8880000042147       ,03000000022001      ,UKRAYNA DEPO                                                
                                   .0000,-2147483114,009        ,8880000042147       ,03000000022001      ,PETEK RUSS                                                  
                                 30.0000,-2147483114,002        ,8880000042147       ,03000000022001      ,MAMUL DEPO                                                  
                                 -1.0000,-2147483110,002        ,7630000029218       ,03000000022701      ,MAMUL DEPO                                                  
                                   .0000,-2147483109,002        ,7630000029201       ,03000000022801      ,MAMUL DEPO                                                  
                                 18.0000,-2147483106,002        ,7630000019998       ,03000000024401      ,MAMUL DEPO                                                  
                                  3.0000,-2147483106,009        ,7630000019998       ,03000000024401      ,PETEK RUSS                                                  
                                   .0000,-2147483106,010        ,7630000019998       ,03000000024401      ,UKRAYNA DEPO                                                
                                   .0000,-2147483106,003        ,7630000019998       ,03000000024401      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483106,005        ,7630000019998       ,03000000024401      ,KAZAKÝSTAN DEPO                                             
                                  2.0000,-2147483106,022        ,7630000019998       ,03000000024401      ,ANNA BABOK                                                  
                                  1.0000,-2147483100,008        ,8880000052672       ,03000000025801      ,SHOWROOM                                                    
                                   .0000,-2147483098,005        ,8880000053457       ,03000000026101      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147483098,010        ,8880000053457       ,03000000026101      ,UKRAYNA DEPO                                                
                                   .0000,-2147483098,009        ,8880000053457       ,03000000026101      ,PETEK RUSS                                                  
                                  4.0000,-2147483098,022        ,8880000053457       ,03000000026101      ,ANNA BABOK                                                  
                                 28.0000,-2147483098,002        ,8880000053457       ,03000000026101      ,MAMUL DEPO                                                  
                                  5.0000,-2147483093,002        ,7630000001849       ,030000000265222     ,MAMUL DEPO                                                  
                                  8.0000,-2147483091,001        ,7630000017062       ,030000000266222     ,KAMPANYA DEPO                                               
                                  1.0000,-2147483090,008        ,8880000056182       ,03000000026901      ,SHOWROOM                                                    
                                  1.0000,-2147483087,001        ,8880000058131       ,03000000027701      ,KAMPANYA DEPO                                               
                                 31.0000,-2147483086,002        ,8880000058520       ,03000000027901      ,MAMUL DEPO                                                  
                                   .0000,-2147483086,010        ,8880000058520       ,03000000027901      ,UKRAYNA DEPO                                                
                                   .0000,-2147483086,003        ,8880000058520       ,03000000027901      ,BULGARÝSTAN DEPO                                            
                                  6.0000,-2147483086,022        ,8880000058520       ,03000000027901      ,ANNA BABOK                                                  
                                   .0000,-2147483081,009        ,7630000034281       ,03000000059701      ,PETEK RUSS                                                  
                                 30.0000,-2147483081,002        ,7630000034281       ,03000000059701      ,MAMUL DEPO                                                  
                                 34.0000,-2147483069,002        ,8870000634756       ,0300000236-201      ,MAMUL DEPO                                                  
                                   .0000,-2147483069,003        ,8870000634756       ,0300000236-201      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483069,010        ,8870000634756       ,0300000236-201      ,UKRAYNA DEPO                                                
                                  1.0000,-2147483069,008        ,8870000634756       ,0300000236-201      ,SHOWROOM                                                    
                                   .0000,-2147483069,005        ,8870000634756       ,0300000236-201      ,KAZAKÝSTAN DEPO                                             
                                 -1.0000,-2147483069,015        ,8870000634756       ,0300000236-201      ,KEMER DEPOSU                                                
                                  9.0000,-2147483063,030        ,8880000196581       ,03002000010801      ,TAKIMLIK DEPOSU                                             
                                  8.0000,-2147483062,030        ,8880000228954       ,03002000020301      ,TAKIMLIK DEPOSU                                             
                                 11.0000,-2147483060,030        ,8880000329187       ,03002200013701      ,TAKIMLIK DEPOSU                                             
                                 70.0000,-2147483056,001        ,7630000025548       ,03002300010237      ,KAMPANYA DEPO                                               
                                 35.0000,-2147483025,002        ,8880000439565       ,03004100010102      ,MAMUL DEPO                                                  
                                 24.0000,-2147483023,002        ,8880000439947       ,03004100010201      ,MAMUL DEPO                                                  
                                   .0000,-2147483023,010        ,8880000439947       ,03004100010201      ,UKRAYNA DEPO                                                
                                  1.0000,-2147483022,022        ,8880000439954       ,03004100010202      ,ANNA BABOK                                                  
                                  9.0000,-2147483022,002        ,8880000439954       ,03004100010202      ,MAMUL DEPO                                                  
                                 15.0000,-2147483014,002        ,8880000442282       ,03004100010801      ,MAMUL DEPO                                                  
                                   .0000,-2147483014,003        ,8880000442282       ,03004100010801      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483013,003        ,8880000442299       ,03004100010802      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147483013,002        ,8880000442299       ,03004100010802      ,MAMUL DEPO                                                  
                                 34.0000,-2147483005,002        ,1240000000993       ,03004100011201      ,MAMUL DEPO                                                  
                                   .0000,-2147483005,005        ,1240000000993       ,03004100011201      ,KAZAKÝSTAN DEPO                                             
                                  8.0000,-2147483004,002        ,1240000001020       ,03004100011202      ,MAMUL DEPO                                                  
                                  4.0000,-2147483000,002        ,1110000056187       ,03004100011401      ,MAMUL DEPO                                                  
                                   .0000,-2147483000,001        ,1110000056187       ,03004100011401      ,KAMPANYA DEPO                                               
                                   .0000,-2147483000,005        ,1110000056187       ,03004100011401      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147483000,023        ,1110000056187       ,03004100011401      ,HEDÝYELÝK ÜRÜN DEPOSU                                       
                                  5.0000,-2147482999,002        ,1110000056194       ,03004100011402      ,MAMUL DEPO                                                  
                                  1.0000,-2147482996,002        ,8880000446181       ,03004100012001      ,MAMUL DEPO                                                  
                                   .0000,-2147482996,005        ,8880000446181       ,03004100012001      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482996,003        ,8880000446181       ,03004100012001      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482996,010        ,8880000446181       ,03004100012001      ,UKRAYNA DEPO                                                
                                   .0000,-2147482995,010        ,8880000446198       ,03004100012002      ,UKRAYNA DEPO                                                
                                   .0000,-2147482995,005        ,8880000446198       ,03004100012002      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482995,002        ,8880000446198       ,03004100012002      ,MAMUL DEPO                                                  
                                  4.0000,-2147482994,002        ,8880000446570       ,03004100012101      ,MAMUL DEPO                                                  
                                   .0000,-2147482994,005        ,8880000446570       ,03004100012101      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482985,009        ,8880000449304       ,03004100012901      ,PETEK RUSS                                                  
                                  1.0000,-2147482984,002        ,8880000449311       ,03004100012902      ,MAMUL DEPO                                                  
                                   .0000,-2147482983,002        ,8880000449694       ,03004100013101      ,MAMUL DEPO                                                  
                                   .0000,-2147482983,010        ,8880000449694       ,03004100013101      ,UKRAYNA DEPO                                                
                                   .0000,-2147482982,005        ,8880000449700       ,03004100013102      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147482982,002        ,8880000449700       ,03004100013102      ,MAMUL DEPO                                                  
                                   .0000,-2147482981,002        ,8880000450867       ,03004100013401      ,MAMUL DEPO                                                  
                                   .0000,-2147482981,003        ,8880000450867       ,03004100013401      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482980,002        ,8880000450874       ,03004100013402      ,MAMUL DEPO                                                  
                                 32.0000,-2147482978,002        ,8880000451253       ,03004100013501      ,MAMUL DEPO                                                  
                                   .0000,-2147482978,009        ,8880000451253       ,03004100013501      ,PETEK RUSS                                                  
                                   .0000,-2147482978,005        ,8880000451253       ,03004100013501      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147482978,008        ,8880000451253       ,03004100013501      ,SHOWROOM                                                    
                                   .0000,-2147482978,022        ,8880000451253       ,03004100013501      ,ANNA BABOK                                                  
                                   .0000,-2147482977,005        ,8880000451260       ,03004100013502      ,KAZAKÝSTAN DEPO                                             
                                  2.0000,-2147482977,002        ,8880000451260       ,03004100013502      ,MAMUL DEPO                                                  
                                 24.0000,-2147482975,002        ,8880000452038       ,03004100013701      ,MAMUL DEPO                                                  
                                  6.0000,-2147482974,002        ,8880000452045       ,03004100013702      ,MAMUL DEPO                                                  
                                 40.0000,-2147482968,002        ,8880000453202       ,03004100014001      ,MAMUL DEPO                                                  
                                  2.0000,-2147482968,030        ,8880000453202       ,03004100014001      ,TAKIMLIK DEPOSU                                             
                                 10.0000,-2147482967,002        ,8880000453219       ,03004100014002      ,MAMUL DEPO                                                  
                                  1.0000,-2147482965,001        ,8880000453981       ,03004100014201      ,KAMPANYA DEPO                                               
                                  5.0000,-2147482964,002        ,8880000453998       ,03004100014202      ,MAMUL DEPO                                                  
                                 13.0000,-2147482962,002        ,8880000454377       ,03004100014301      ,MAMUL DEPO                                                  
                                  8.0000,-2147482961,002        ,8880000454384       ,03004100014302      ,MAMUL DEPO                                                  
                                  4.0000,-2147482955,002        ,8880000456722       ,03004100014902      ,MAMUL DEPO                                                  
                                 43.0000,-2147482953,002        ,8880000463737       ,03004100016901      ,MAMUL DEPO                                                  
                                  1.0000,-2147482952,002        ,8880000463744       ,03004100016902      ,MAMUL DEPO                                                  
                                  2.0000,-2147482949,002        ,8880000467247       ,03004100017901      ,MAMUL DEPO                                                  
                                   .0000,-2147482949,003        ,8880000467247       ,03004100017901      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482948,002        ,8880000467254       ,03004100017902      ,MAMUL DEPO                                                  
                                 14.0000,-2147482931,002        ,1110000081059       ,03004100019802      ,MAMUL DEPO                                                  
                                 93.0000,-2147482929,002        ,1110000042531       ,03004100019901      ,MAMUL DEPO                                                  
                                   .0000,-2147482929,010        ,1110000042531       ,03004100019901      ,UKRAYNA DEPO                                                
                                   .0000,-2147482929,005        ,1110000042531       ,03004100019901      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147482929,008        ,1110000042531       ,03004100019901      ,SHOWROOM                                                    
                                   .0000,-2147482928,010        ,1110000042548       ,03004100019902      ,UKRAYNA DEPO                                                
                                   .0000,-2147482928,002        ,1110000042548       ,03004100019902      ,MAMUL DEPO                                                  
                                   .0000,-2147482927,002        ,1240000173628       ,03004100020001      ,MAMUL DEPO                                                  
                                   .0000,-2147482927,009        ,1240000173628       ,03004100020001      ,PETEK RUSS                                                  
                                   .0000,-2147482927,005        ,1240000173628       ,03004100020001      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482921,003        ,8880000475044       ,03004100020301      ,BULGARÝSTAN DEPO                                            
                                  9.0000,-2147482921,002        ,8880000475044       ,03004100020301      ,MAMUL DEPO                                                  
                                   .0000,-2147482918,002        ,8880000475433       ,03004100020401      ,MAMUL DEPO                                                  
                                   .0000,-2147482917,002        ,8880000475440       ,03004100020402      ,MAMUL DEPO                                                  
                                   .0000,-2147482917,005        ,8880000475440       ,03004100020402      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482915,003        ,8880000475822       ,03004100020501      ,BULGARÝSTAN DEPO                                            
                                 35.0000,-2147482915,002        ,8880000475822       ,03004100020501      ,MAMUL DEPO                                                  
                                  6.0000,-2147482914,002        ,8880000475839       ,03004100020502      ,MAMUL DEPO                                                  
                                   .0000,-2147482914,003        ,8880000475839       ,03004100020502      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482912,005        ,8880000476607       ,03004100020701      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482912,002        ,8880000476607       ,03004100020701      ,MAMUL DEPO                                                  
                                  6.0000,-2147482911,002        ,8880000476614       ,03004100020702      ,MAMUL DEPO                                                  
                                 14.0000,-2147482910,002        ,8880000477772       ,03004100021101      ,MAMUL DEPO                                                  
                                   .0000,-2147482910,003        ,8880000477772       ,03004100021101      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482910,010        ,8880000477772       ,03004100021101      ,UKRAYNA DEPO                                                
                                   .0000,-2147482910,009        ,8880000477772       ,03004100021101      ,PETEK RUSS                                                  
                                  1.0000,-2147482907,002        ,8880000478175       ,03004100021202      ,MAMUL DEPO                                                  
                                 12.0000,-2147482894,002        ,7630000028785       ,03004100022601      ,MAMUL DEPO                                                  
                                   .0000,-2147482894,003        ,7630000028785       ,03004100022601      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482894,005        ,7630000028785       ,03004100022601      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482890,005        ,7630000029195       ,03004100022801      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482890,002        ,7630000029195       ,03004100022801      ,MAMUL DEPO                                                  
                                   .0000,-2147482889,002        ,7630000041852       ,03004100022802      ,MAMUL DEPO                                                  
                                   .0000,-2147482889,005        ,7630000041852       ,03004100022802      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482885,005        ,7630000020000       ,03004100024401      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482885,003        ,7630000020000       ,03004100024401      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482885,010        ,7630000020000       ,03004100024401      ,UKRAYNA DEPO                                                
                                  2.0000,-2147482885,022        ,7630000020000       ,03004100024401      ,ANNA BABOK                                                  
                                   .0000,-2147482885,002        ,7630000020000       ,03004100024401      ,MAMUL DEPO                                                  
                                  2.0000,-2147482884,002        ,7630000020017       ,03004100024402      ,MAMUL DEPO                                                  
                                   .0000,-2147482884,010        ,7630000020017       ,03004100024402      ,UKRAYNA DEPO                                                
                                   .0000,-2147482884,003        ,7630000020017       ,03004100024402      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482884,005        ,7630000020017       ,03004100024402      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482880,005        ,8880000489096       ,03004100025302      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147482880,002        ,8880000489096       ,03004100025302      ,MAMUL DEPO                                                  
                                  7.0000,-2147482874,002        ,8880000491044       ,03004100025802      ,MAMUL DEPO                                                  
                                   .0000,-2147482874,005        ,8880000491044       ,03004100025802      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482870,005        ,8880000491907       ,03004100026110      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147482866,002        ,8880000493383       ,03004100026502      ,MAMUL DEPO                                                  
                                   .0000,-2147482860,001        ,8880000494557       ,03004100026902      ,KAMPANYA DEPO                                               
                                  7.0000,-2147482856,002        ,8880000496117       ,03004100027702      ,MAMUL DEPO                                                  
                                 35.0000,-2147482854,002        ,8880000496490       ,03004100027901      ,MAMUL DEPO                                                  
                                   .0000,-2147482854,003        ,8880000496490       ,03004100027901      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482854,010        ,8880000496490       ,03004100027901      ,UKRAYNA DEPO                                                
                                   .0000,-2147482853,003        ,8880000496506       ,03004100027902      ,BULGARÝSTAN DEPO                                            
                                  7.0000,-2147482853,002        ,8880000496506       ,03004100027902      ,MAMUL DEPO                                                  
